date,game_no,dow,visiting_team,visiting_league,visiting_league_game_no,home_team,home_league,home_league_game_no,visiting_team_score,home_team_score,winning_team
20220603,0,Fri,MIN,AL,54,TOR,AL,51,9,3,MIN
20220604,1,Sat,SLN,NL,53,CHN,NL,53,1,6,CHN
20220604,2,Sat,SLN,NL,54,CHN,NL,54,7,4,SLN
20220604,0,Sat,WAS,NL,55,CIN,NL,52,10,8,WAS
20220604,0,Sat,ATL,NL,54,COL,NL,53,6,2,ATL
20220604,0,Sat,NYN,NL,55,LAN,NL,53,9,4,NYN
20220604,0,Sat,SFN,NL,52,MIA,NL,51,4,5,MIA
20220604,0,Sat,SDN,NL,53,MIL,NL,55,4,0,SDN
20220604,0,Sat,ANA,AL,54,PHI,NL,53,2,7,PHI
20220604,0,Sat,ARI,NL,54,PIT,NL,51,1,2,PIT
20220604,0,Sat,CLE,AL,48,BAL,AL,55,4,5,BAL
20220604,0,Sat,HOU,AL,53,KCA,AL,51,0,6,KCA
20220604,0,Sat,DET,AL,53,NYA,AL,53,0,3,NYA
20220604,0,Sat,BOS,AL,53,OAK,AL,55,8,0,BOS
20220604,0,Sat,CHA,AL,51,TBA,AL,53,3,2,CHA
20220604,0,Sat,SEA,AL,53,TEX,AL,52,2,3,TEX
20220604,0,Sat,MIN,AL,55,TOR,AL,52,3,12,TOR
20220605,0,Sun,SLN,NL,55,CHN,NL,55,5,3,SLN
20220605,0,Sun,WAS,NL,56,CIN,NL,53,5,4,WAS
20220605,0,Sun,ATL,NL,55,COL,NL,54,8,7,ATL
20220605,0,Sun,NYN,NL,56,LAN,NL,54,5,4,NYN
20220605,0,Sun,SFN,NL,53,MIA,NL,52,5,1,SFN
20220605,0,Sun,SDN,NL,54,MIL,NL,56,6,4,SDN
20220605,0,Sun,ANA,AL,55,PHI,NL,54,7,9,PHI
20220605,0,Sun,ARI,NL,55,PIT,NL,52,0,3,PIT
20220605,0,Sun,CLE,AL,49,BAL,AL,56,3,2,CLE
20220605,0,Sun,HOU,AL,54,KCA,AL,52,7,4,HOU
20220605,0,Sun,DET,AL,54,NYA,AL,54,4,5,NYA
20220605,0,Sun,BOS,AL,54,OAK,AL,56,5,2,BOS
20220605,0,Sun,CHA,AL,52,TBA,AL,54,6,5,CHA
20220605,0,Sun,SEA,AL,54,TEX,AL,53,6,5,SEA
20220605,0,Sun,MIN,AL,56,TOR,AL,53,8,6,MIN
20220606,0,Mon,ARI,NL,56,CIN,NL,54,0,7,CIN
20220606,0,Mon,NYN,NL,57,SDN,NL,55,11,5,NYN
20220606,0,Mon,BOS,AL,55,ANA,AL,56,1,0,BOS
20220606,0,Mon,SEA,AL,55,HOU,AL,55,7,4,SEA
20220606,0,Mon,TOR,AL,54,KCA,AL,53,8,0,TOR
20220607,0,Tue,OAK,AL,57,ATL,NL,56,2,3,ATL
20220607,0,Tue,ARI,NL,57,CIN,NL,55,8,14,CIN
20220607,0,Tue,WAS,NL,57,MIA,NL,53,2,12,MIA
20220607,0,Tue,PHI,NL,55,MIL,NL,57,3,2,PHI
20220607,0,Tue,DET,AL,55,PIT,NL,53,5,3,DET
20220607,0,Tue,NYN,NL,58,SDN,NL,56,0,7,SDN
20220607,0,Tue,COL,NL,55,SFN,NL,54,5,3,COL
20220607,0,Tue,BOS,AL,56,ANA,AL,57,6,5,BOS
20220607,0,Tue,CHN,NL,56,BAL,AL,57,3,9,BAL
20220607,0,Tue,LAN,NL,55,CHA,AL,53,0,4,CHA
20220607,1,Tue,TEX,AL,54,CLE,AL,50,3,6,CLE
20220607,2,Tue,TEX,AL,55,CLE,AL,51,6,3,TEX
20220607,0,Tue,SEA,AL,56,HOU,AL,56,1,4,HOU
20220607,0,Tue,TOR,AL,55,KCA,AL,54,7,0,TOR
20220607,0,Tue,NYA,AL,55,MIN,AL,57,10,4,NYA
20220607,0,Tue,SLN,NL,56,TBA,AL,55,2,4,TBA
20220608,0,Wed,OAK,AL,58,ATL,NL,57,2,13,ATL
20220608,0,Wed,ARI,NL,58,CIN,NL,56,7,0,ARI
20220608,0,Wed,WAS,NL,58,MIA,NL,54,1,2,MIA
20220608,0,Wed,PHI,NL,56,MIL,NL,58,10,0,PHI
20220608,0,Wed,DET,AL,56,PIT,NL,54,3,1,DET
20220608,0,Wed,NYN,NL,59,SDN,NL,57,2,13,SDN
20220608,0,Wed,COL,NL,56,SFN,NL,55,1,2,SFN
20220608,0,Wed,BOS,AL,57,ANA,AL,58,1,0,BOS
20220608,0,Wed,LAN,NL,56,CHA,AL,54,4,1,LAN
20220608,0,Wed,TEX,AL,56,CLE,AL,52,0,4,CLE
20220608,0,Wed,SEA,AL,57,HOU,AL,57,6,3,SEA
20220608,0,Wed,TOR,AL,56,KCA,AL,55,4,8,KCA
20220608,0,Wed,NYA,AL,56,MIN,AL,58,1,8,MIN
20220608,0,Wed,SLN,NL,57,TBA,AL,56,3,11,TBA
20220609,0,Thu,PIT,NL,55,ATL,NL,58,1,3,ATL
20220609,0,Thu,ARI,NL,59,CIN,NL,57,5,4,ARI
20220609,0,Thu,WAS,NL,59,MIA,NL,55,4,7,MIA
20220609,0,Thu,PHI,NL,57,MIL,NL,59,8,3,PHI
20220609,0,Thu,COL,NL,57,SFN,NL,56,4,2,COL
20220609,0,Thu,BOS,AL,58,ANA,AL,59,2,5,ANA
20220609,0,Thu,LAN,NL,57,CHA,AL,55,11,9,LAN
20220609,0,Thu,OAK,AL,59,CLE,AL,53,4,8,CLE
20220609,0,Thu,BAL,AL,58,KCA,AL,56,5,7,KCA
20220609,0,Thu,NYA,AL,57,MIN,AL,59,10,7,NYA
20220609,0,Thu,SLN,NL,58,TBA,AL,57,1,2,TBA
20220610,0,Fri,PIT,NL,56,ATL,NL,59,2,4,ATL
20220610,0,Fri,ARI,NL,60,PHI,NL,58,5,7,PHI
20220610,0,Fri,COL,NL,58,SDN,NL,58,0,9,SDN
20220610,0,Fri,LAN,NL,58,SFN,NL,57,2,7,SFN
20220610,0,Fri,CIN,NL,58,SLN,NL,59,0,2,SLN
20220610,0,Fri,MIL,NL,60,WAS,NL,60,5,11,WAS
20220610,0,Fri,NYN,NL,60,ANA,AL,60,7,3,NYN
20220610,0,Fri,TEX,AL,57,CHA,AL,56,3,8,CHA
20220610,0,Fri,OAK,AL,60,CLE,AL,54,2,3,CLE
20220610,0,Fri,TOR,AL,57,DET,AL,57,10,1,TOR
20220610,0,Fri,MIA,NL,56,HOU,AL,58,7,4,MIA
20220610,0,Fri,BAL,AL,59,KCA,AL,57,1,8,KCA
20220610,0,Fri,TBA,AL,58,MIN,AL,60,4,9,MIN
20220610,0,Fri,CHN,NL,57,NYA,AL,58,1,2,NYA
20220610,0,Fri,BOS,AL,59,SEA,AL,58,4,3,BOS
20220611,0,Sat,PIT,NL,57,ATL,NL,60,4,10,ATL
20220611,0,Sat,ARI,NL,61,PHI,NL,59,0,4,PHI
20220611,1,Sat,COL,NL,59,SDN,NL,59,1,2,SDN
20220611,2,Sat,COL,NL,60,SDN,NL,60,6,2,COL
20220611,0,Sat,LAN,NL,59,SFN,NL,58,2,3,SFN
20220611,0,Sat,CIN,NL,59,SLN,NL,60,4,5,SLN
20220611,0,Sat,MIL,NL,61,WAS,NL,61,6,8,WAS
20220611,0,Sat,NYN,NL,61,ANA,AL,61,6,11,ANA
20220611,0,Sat,TEX,AL,58,CHA,AL,57,11,9,TEX
20220611,0,Sat,OAK,AL,61,CLE,AL,55,10,5,OAK
20220611,0,Sat,TOR,AL,58,DET,AL,58,1,3,DET
20220611,0,Sat,MIA,NL,57,HOU,AL,59,5,1,MIA
20220611,0,Sat,BAL,AL,60,KCA,AL,58,6,4,BAL
20220611,0,Sat,TBA,AL,59,MIN,AL,61,5,6,MIN
20220611,0,Sat,CHN,NL,58,NYA,AL,59,0,8,NYA
20220611,0,Sat,BOS,AL,60,SEA,AL,59,6,7,SEA
20220612,0,Sun,PIT,NL,58,ATL,NL,61,3,5,ATL
20220612,0,Sun,ARI,NL,62,PHI,NL,60,13,1,ARI
20220612,0,Sun,COL,NL,61,SDN,NL,61,4,2,COL
20220612,0,Sun,LAN,NL,60,SFN,NL,59,0,2,SFN
20220612,0,Sun,CIN,NL,60,SLN,NL,61,7,6,CIN
20220612,0,Sun,MIL,NL,62,WAS,NL,62,4,1,MIL
20220612,0,Sun,NYN,NL,62,ANA,AL,62,4,1,NYN
20220612,0,Sun,TEX,AL,59,CHA,AL,58,8,6,TEX
20220612,0,Sun,OAK,AL,62,CLE,AL,56,3,6,CLE
20220612,0,Sun,TOR,AL,59,DET,AL,59,6,0,TOR
20220612,0,Sun,MIA,NL,58,HOU,AL,60,4,9,HOU
20220612,0,Sun,BAL,AL,61,KCA,AL,59,10,7,BAL
20220612,0,Sun,TBA,AL,60,MIN,AL,62,6,0,TBA
20220612,0,Sun,CHN,NL,59,NYA,AL,60,4,18,NYA
20220612,0,Sun,BOS,AL,61,SEA,AL,60,2,0,BOS
20220613,0,Mon,CIN,NL,61,ARI,NL,63,5,4,CIN
20220613,0,Mon,SDN,NL,62,CHN,NL,60,4,1,SDN
20220613,0,Mon,MIA,NL,59,PHI,NL,61,2,3,PHI
20220613,0,Mon,KCA,AL,60,SFN,NL,60,2,6,SFN
20220613,0,Mon,PIT,NL,59,SLN,NL,62,5,7,SLN
20220613,0,Mon,ATL,NL,62,WAS,NL,63,9,5,ATL
20220613,0,Mon,CHA,AL,59,DET,AL,60,9,5,CHA
20220613,0,Mon,MIN,AL,63,SEA,AL,61,3,2,MIN
20220613,0,Mon,HOU,AL,61,TEX,AL,60,3,5,TEX
20220613,0,Mon,BAL,AL,62,TOR,AL,60,1,11,TOR
20220614,0,Tue,CIN,NL,62,ARI,NL,64,5,3,CIN
20220614,0,Tue,SDN,NL,63,CHN,NL,61,12,5,SDN
20220614,0,Tue,CLE,AL,57,COL,NL,62,4,3,CLE
20220614,0,Tue,ANA,AL,63,LAN,NL,61,0,2,LAN
20220614,0,Tue,MIL,NL,63,NYN,NL,63,0,4,NYN
20220614,0,Tue,MIA,NL,60,PHI,NL,62,11,9,MIA
20220614,0,Tue,KCA,AL,61,SFN,NL,61,2,4,SFN
20220614,1,Tue,PIT,NL,60,SLN,NL,63,1,3,SLN
20220614,2,Tue,PIT,NL,61,SLN,NL,64,1,9,SLN
20220614,0,Tue,ATL,NL,63,WAS,NL,64,10,4,ATL
20220614,0,Tue,OAK,AL,63,BOS,AL,62,1,6,BOS
20220614,0,Tue,CHA,AL,60,DET,AL,61,5,1,CHA
20220614,0,Tue,TBA,AL,61,NYA,AL,61,0,2,NYA
20220614,0,Tue,MIN,AL,64,SEA,AL,62,0,5,SEA
20220614,0,Tue,HOU,AL,62,TEX,AL,61,4,3,HOU
20220614,0,Tue,BAL,AL,63,TOR,AL,61,6,5,BAL
20220615,0,Wed,CIN,NL,63,ARI,NL,65,4,7,ARI
20220615,0,Wed,SDN,NL,64,CHN,NL,62,19,5,SDN
20220615,0,Wed,CLE,AL,58,COL,NL,63,7,5,CLE
20220615,0,Wed,ANA,AL,64,LAN,NL,62,1,4,LAN
20220615,0,Wed,MIL,NL,64,NYN,NL,64,10,2,MIL
20220615,0,Wed,MIA,NL,61,PHI,NL,63,1,3,PHI
20220615,0,Wed,KCA,AL,62,SFN,NL,62,3,2,KCA
20220615,0,Wed,PIT,NL,62,SLN,NL,65,6,4,PIT
20220615,0,Wed,ATL,NL,64,WAS,NL,65,8,2,ATL
20220615,0,Wed,OAK,AL,64,BOS,AL,63,1,10,BOS
20220615,0,Wed,CHA,AL,61,DET,AL,62,13,0,CHA
20220615,0,Wed,TBA,AL,62,NYA,AL,62,3,4,NYA
20220615,0,Wed,MIN,AL,65,SEA,AL,63,5,0,MIN
20220615,0,Wed,HOU,AL,63,TEX,AL,62,9,2,HOU
20220615,0,Wed,BAL,AL,64,TOR,AL,62,6,7,TOR
20220616,0,Thu,SDN,NL,65,CHN,NL,63,6,4,SDN
20220616,0,Thu,CLE,AL,59,COL,NL,64,4,2,CLE
20220616,0,Thu,MIL,NL,65,NYN,NL,65,4,5,NYN
20220616,0,Thu,PHI,NL,64,WAS,NL,66,10,1,PHI
20220616,0,Thu,OAK,AL,65,BOS,AL,64,4,3,OAK
20220616,0,Thu,TEX,AL,63,DET,AL,63,3,1,TEX
20220616,0,Thu,TBA,AL,63,NYA,AL,63,1,2,NYA
20220616,0,Thu,ANA,AL,65,SEA,AL,64,4,1,ANA
20220616,0,Thu,BAL,AL,65,TOR,AL,63,10,2,BAL
20220617,0,Fri,MIN,AL,66,ARI,NL,66,2,7,ARI
20220617,0,Fri,ATL,NL,65,CHN,NL,64,0,1,CHN
20220617,0,Fri,MIL,NL,66,CIN,NL,64,5,4,MIL
20220617,0,Fri,SDN,NL,66,COL,NL,65,4,10,COL
20220617,0,Fri,CLE,AL,60,LAN,NL,63,2,1,CLE
20220617,0,Fri,MIA,NL,62,NYN,NL,66,4,10,NYN
20220617,0,Fri,SFN,NL,63,PIT,NL,63,2,0,SFN
20220617,1,Fri,PHI,NL,65,WAS,NL,67,5,3,PHI
20220617,2,Fri,PHI,NL,66,WAS,NL,68,8,7,PHI
20220617,0,Fri,TBA,AL,64,BAL,AL,66,0,1,BAL
20220617,0,Fri,SLN,NL,66,BOS,AL,65,5,6,BOS
20220617,0,Fri,TEX,AL,64,DET,AL,64,7,0,TEX
20220617,0,Fri,CHA,AL,62,HOU,AL,64,3,13,HOU
20220617,0,Fri,KCA,AL,63,OAK,AL,66,5,1,KCA
20220617,0,Fri,ANA,AL,66,SEA,AL,65,1,8,SEA
20220617,0,Fri,NYA,AL,64,TOR,AL,64,12,3,NYA
20220618,0,Sat,MIN,AL,67,ARI,NL,67,11,1,MIN
20220618,0,Sat,ATL,NL,66,CHN,NL,65,3,6,CHN
20220618,0,Sat,MIL,NL,67,CIN,NL,65,7,3,MIL
20220618,0,Sat,SDN,NL,67,COL,NL,66,4,5,COL
20220618,0,Sat,CLE,AL,61,LAN,NL,64,1,7,LAN
20220618,0,Sat,MIA,NL,63,NYN,NL,67,2,3,NYN
20220618,0,Sat,SFN,NL,64,PIT,NL,64,7,5,SFN
20220618,0,Sat,PHI,NL,67,WAS,NL,69,2,1,PHI
20220618,0,Sat,TBA,AL,65,BAL,AL,67,7,6,TBA
20220618,0,Sat,SLN,NL,67,BOS,AL,66,11,2,SLN
20220618,0,Sat,TEX,AL,65,DET,AL,65,7,14,DET
20220618,0,Sat,CHA,AL,63,HOU,AL,65,7,0,CHA
20220618,0,Sat,KCA,AL,64,OAK,AL,67,2,0,KCA
20220618,1,Sat,ANA,AL,67,SEA,AL,66,4,2,ANA
20220618,2,Sat,ANA,AL,68,SEA,AL,67,3,0,ANA
20220618,0,Sat,NYA,AL,65,TOR,AL,65,4,0,NYA
20220619,0,Sun,MIN,AL,68,ARI,NL,68,1,7,ARI
20220619,0,Sun,ATL,NL,67,CHN,NL,66,6,0,ATL
20220619,0,Sun,MIL,NL,68,CIN,NL,66,6,3,MIL
20220619,0,Sun,SDN,NL,68,COL,NL,67,3,8,COL
20220619,0,Sun,CLE,AL,62,LAN,NL,65,5,3,CLE
20220619,0,Sun,MIA,NL,64,NYN,NL,68,6,2,MIA
20220619,0,Sun,SFN,NL,65,PIT,NL,65,3,4,PIT
20220619,0,Sun,PHI,NL,68,WAS,NL,70,3,9,WAS
20220619,0,Sun,TBA,AL,66,BAL,AL,68,1,2,BAL
20220619,0,Sun,SLN,NL,68,BOS,AL,67,4,6,BOS
20220619,0,Sun,TEX,AL,66,DET,AL,66,3,7,DET
20220619,0,Sun,CHA,AL,64,HOU,AL,66,3,4,HOU
20220619,0,Sun,KCA,AL,65,OAK,AL,68,0,4,OAK
20220619,0,Sun,ANA,AL,69,SEA,AL,68,4,0,ANA
20220619,0,Sun,NYA,AL,66,TOR,AL,66,9,10,TOR
20220620,0,Mon,SFN,NL,66,ATL,NL,68,1,2,ATL
20220620,0,Mon,SLN,NL,69,MIL,NL,69,0,2,MIL
20220620,0,Mon,MIA,NL,65,NYN,NL,69,0,6,NYN
20220620,0,Mon,CHN,NL,67,PIT,NL,66,1,12,PIT
20220620,0,Mon,ARI,NL,69,SDN,NL,69,1,4,SDN
20220620,0,Mon,KCA,AL,66,ANA,AL,70,6,2,KCA
20220620,0,Mon,DET,AL,67,BOS,AL,68,2,5,BOS
20220620,0,Mon,TOR,AL,67,CHA,AL,65,7,8,CHA
20220620,0,Mon,NYA,AL,67,TBA,AL,67,4,2,NYA
20220621,0,Tue,SFN,NL,67,ATL,NL,69,12,10,SFN
20220621,0,Tue,LAN,NL,66,CIN,NL,67,8,2,LAN
20220621,0,Tue,COL,NL,68,MIA,NL,66,8,9,MIA
20220621,0,Tue,SLN,NL,70,MIL,NL,70,6,2,SLN
20220621,0,Tue,CHN,NL,68,PIT,NL,67,1,7,PIT
20220621,0,Tue,ARI,NL,70,SDN,NL,70,2,3,SDN
20220621,0,Tue,KCA,AL,67,ANA,AL,71,12,11,KCA
20220621,0,Tue,WAS,NL,71,BAL,AL,69,3,0,WAS
20220621,0,Tue,DET,AL,68,BOS,AL,69,4,5,BOS
20220621,0,Tue,TOR,AL,68,CHA,AL,66,6,7,CHA
20220621,0,Tue,NYN,NL,70,HOU,AL,67,2,8,HOU
20220621,0,Tue,CLE,AL,63,MIN,AL,69,6,5,CLE
20220621,0,Tue,SEA,AL,69,OAK,AL,69,8,2,SEA
20220621,0,Tue,NYA,AL,68,TBA,AL,68,4,5,TBA
20220621,0,Tue,PHI,NL,69,TEX,AL,67,0,7,TEX
20220622,0,Wed,SFN,NL,68,ATL,NL,70,3,4,ATL
20220622,0,Wed,LAN,NL,67,CIN,NL,68,8,4,LAN
20220622,0,Wed,COL,NL,69,MIA,NL,67,4,7,MIA
20220622,0,Wed,SLN,NL,71,MIL,NL,71,5,4,SLN
20220622,0,Wed,CHN,NL,69,PIT,NL,68,14,5,CHN
20220622,0,Wed,ARI,NL,71,SDN,NL,71,4,10,SDN
20220622,0,Wed,KCA,AL,68,ANA,AL,72,0,5,ANA
20220622,0,Wed,WAS,NL,72,BAL,AL,70,0,7,BAL
20220622,0,Wed,DET,AL,69,BOS,AL,70,2,6,BOS
20220622,0,Wed,TOR,AL,69,CHA,AL,67,9,5,TOR
20220622,0,Wed,NYN,NL,71,HOU,AL,68,3,5,HOU
20220622,0,Wed,CLE,AL,64,MIN,AL,70,11,10,CLE
20220622,0,Wed,SEA,AL,70,OAK,AL,70,9,0,SEA
20220622,0,Wed,NYA,AL,69,TBA,AL,69,5,4,NYA
20220622,0,Wed,PHI,NL,70,TEX,AL,68,2,4,TEX
20220623,0,Thu,SFN,NL,69,ATL,NL,71,6,7,ATL
20220623,0,Thu,LAN,NL,68,CIN,NL,69,10,5,LAN
20220623,0,Thu,COL,NL,70,MIA,NL,68,2,3,MIA
20220623,0,Thu,SLN,NL,72,MIL,NL,72,4,6,MIL
20220623,0,Thu,CHN,NL,70,PIT,NL,69,7,8,PIT
20220623,0,Thu,PHI,NL,71,SDN,NL,72,6,2,PHI
20220623,0,Thu,BAL,AL,71,CHA,AL,68,4,0,BAL
20220623,0,Thu,CLE,AL,65,MIN,AL,71,0,1,MIN
20220623,0,Thu,HOU,AL,69,NYA,AL,70,6,7,NYA
20220623,0,Thu,SEA,AL,71,OAK,AL,71,2,1,SEA
20220624,0,Fri,DET,AL,70,ARI,NL,72,5,1,DET
20220624,0,Fri,LAN,NL,69,ATL,NL,72,4,1,LAN
20220624,0,Fri,NYN,NL,72,MIA,NL,69,5,3,NYN
20220624,0,Fri,TOR,AL,70,MIL,NL,73,9,4,TOR
20220624,0,Fri,PHI,NL,72,SDN,NL,73,0,1,SDN
20220624,0,Fri,CIN,NL,70,SFN,NL,70,4,2,CIN
20220624,0,Fri,CHN,NL,71,SLN,NL,73,3,0,CHN
20220624,0,Fri,SEA,AL,72,ANA,AL,73,4,3,SEA
20220624,0,Fri,BAL,AL,72,CHA,AL,69,4,1,BAL
20220624,0,Fri,BOS,AL,71,CLE,AL,66,6,3,BOS
20220624,0,Fri,OAK,AL,72,KCA,AL,69,1,3,KCA
20220624,0,Fri,COL,NL,71,MIN,AL,72,1,0,COL
20220624,0,Fri,HOU,AL,70,NYA,AL,71,3,1,HOU
20220624,0,Fri,PIT,NL,70,TBA,AL,70,3,4,TBA
20220624,0,Fri,WAS,NL,73,TEX,AL,69,2,1,WAS
20220625,0,Sat,DET,AL,71,ARI,NL,73,6,3,DET
20220625,0,Sat,LAN,NL,70,ATL,NL,73,3,5,ATL
20220625,0,Sat,NYN,NL,73,MIA,NL,70,5,3,NYN
20220625,0,Sat,TOR,AL,71,MIL,NL,74,4,5,MIL
20220625,0,Sat,PHI,NL,73,SDN,NL,74,4,2,PHI
20220625,0,Sat,CIN,NL,71,SFN,NL,71,2,9,SFN
20220625,0,Sat,CHN,NL,72,SLN,NL,74,3,5,SLN
20220625,0,Sat,SEA,AL,73,ANA,AL,74,5,3,SEA
20220625,0,Sat,BAL,AL,73,CHA,AL,70,6,2,BAL
20220625,0,Sat,BOS,AL,72,CLE,AL,67,4,2,BOS
20220625,0,Sat,OAK,AL,73,KCA,AL,70,9,7,OAK
20220625,0,Sat,COL,NL,72,MIN,AL,73,0,6,MIN
20220625,0,Sat,HOU,AL,71,NYA,AL,72,3,0,HOU
20220625,0,Sat,PIT,NL,71,TBA,AL,71,5,6,TBA
20220625,0,Sat,WAS,NL,74,TEX,AL,70,2,3,TEX
20220626,0,Sun,DET,AL,72,ARI,NL,74,7,11,ARI
20220626,0,Sun,LAN,NL,71,ATL,NL,74,5,3,LAN
20220626,0,Sun,NYN,NL,74,MIA,NL,71,2,3,MIA
20220626,0,Sun,TOR,AL,72,MIL,NL,75,3,10,MIL
20220626,0,Sun,PHI,NL,74,SDN,NL,75,8,5,PHI
20220626,0,Sun,CIN,NL,72,SFN,NL,72,10,3,CIN
20220626,0,Sun,CHN,NL,73,SLN,NL,75,6,5,CHN
20220626,0,Sun,SEA,AL,74,ANA,AL,75,1,2,ANA
20220626,0,Sun,BAL,AL,74,CHA,AL,71,3,4,CHA
20220626,0,Sun,BOS,AL,73,CLE,AL,68,8,3,BOS
20220626,0,Sun,OAK,AL,74,KCA,AL,71,5,3,OAK
20220626,0,Sun,COL,NL,73,MIN,AL,74,3,6,MIN
20220626,0,Sun,HOU,AL,72,NYA,AL,73,3,6,NYA
20220626,0,Sun,PIT,NL,72,TBA,AL,72,2,4,TBA
20220626,0,Sun,WAS,NL,75,TEX,AL,71,6,4,WAS
20220627,0,Mon,LAN,NL,72,COL,NL,74,0,4,COL
20220627,0,Mon,MIA,NL,72,SLN,NL,76,0,9,SLN
20220627,0,Mon,PIT,NL,73,WAS,NL,76,2,3,WAS
20220627,0,Mon,CHA,AL,72,ANA,AL,76,3,4,ANA
20220627,0,Mon,MIN,AL,75,CLE,AL,69,11,1,MIN
20220627,0,Mon,TEX,AL,72,KCA,AL,72,10,4,TEX
20220627,0,Mon,OAK,AL,75,NYA,AL,74,5,9,NYA
20220627,0,Mon,BAL,AL,75,SEA,AL,75,9,2,BAL
20220627,0,Mon,BOS,AL,74,TOR,AL,73,2,7,TOR
20220628,0,Tue,SDN,NL,76,ARI,NL,75,6,7,ARI
20220628,0,Tue,CIN,NL,73,CHN,NL,74,5,3,CIN
20220628,0,Tue,LAN,NL,73,COL,NL,75,4,7,COL
20220628,0,Tue,HOU,AL,73,NYN,NL,75,9,1,HOU
20220628,0,Tue,ATL,NL,75,PHI,NL,75,5,3,ATL
20220628,0,Tue,DET,AL,73,SFN,NL,73,3,4,SFN
20220628,0,Tue,MIA,NL,73,SLN,NL,77,3,5,SLN
20220628,0,Tue,PIT,NL,74,WAS,NL,77,1,3,WAS
20220628,0,Tue,CHA,AL,73,ANA,AL,77,11,4,CHA
20220628,1,Tue,MIN,AL,76,CLE,AL,70,2,3,CLE
20220628,2,Tue,MIN,AL,77,CLE,AL,71,6,0,MIN
20220628,0,Tue,TEX,AL,73,KCA,AL,73,8,3,TEX
20220628,0,Tue,OAK,AL,76,NYA,AL,75,1,2,NYA
20220628,0,Tue,BAL,AL,76,SEA,AL,76,0,2,SEA
20220628,0,Tue,MIL,NL,76,TBA,AL,73,5,3,MIL
20220628,0,Tue,BOS,AL,75,TOR,AL,74,5,6,TOR
20220629,0,Wed,SDN,NL,77,ARI,NL,76,4,0,SDN
20220629,0,Wed,CIN,NL,74,CHN,NL,75,3,8,CHN
20220629,0,Wed,LAN,NL,74,COL,NL,76,8,4,LAN
20220629,0,Wed,HOU,AL,74,NYN,NL,76,2,0,HOU
20220629,0,Wed,ATL,NL,76,PHI,NL,76,4,1,ATL
20220629,0,Wed,DET,AL,74,SFN,NL,74,3,2,DET
20220629,0,Wed,MIA,NL,74,SLN,NL,78,4,3,MIA
20220629,0,Wed,PIT,NL,75,WAS,NL,78,8,7,PIT
20220629,0,Wed,CHA,AL,74,ANA,AL,78,1,4,ANA
20220629,0,Wed,MIN,AL,78,CLE,AL,72,6,7,CLE
20220629,0,Wed,TEX,AL,74,KCA,AL,74,1,2,KCA
20220629,0,Wed,OAK,AL,77,NYA,AL,76,3,5,NYA
20220629,0,Wed,BAL,AL,77,SEA,AL,77,3,9,SEA
20220629,0,Wed,MIL,NL,77,TBA,AL,74,5,3,MIL
20220629,0,Wed,BOS,AL,76,TOR,AL,75,6,5,BOS
20220630,0,Thu,CIN,NL,75,CHN,NL,76,7,15,CHN
20220630,0,Thu,SDN,NL,78,LAN,NL,75,1,3,LAN
20220630,0,Thu,ATL,NL,77,PHI,NL,77,4,14,PHI
20220630,0,Thu,MIL,NL,78,PIT,NL,76,7,8,PIT
20220630,0,Thu,MIN,AL,79,CLE,AL,73,3,5,CLE
20220630,0,Thu,NYA,AL,77,HOU,AL,75,1,2,HOU
20220630,0,Thu,OAK,AL,78,SEA,AL,78,6,8,SEA
20220630,0,Thu,TBA,AL,75,TOR,AL,76,1,4,TOR
20220701,0,Fri,BOS,AL,77,CHN,NL,77,5,6,CHN
20220701,0,Fri,ATL,NL,78,CIN,NL,76,9,1,ATL
20220701,0,Fri,ARI,NL,77,COL,NL,77,9,3,ARI
20220701,0,Fri,SDN,NL,79,LAN,NL,76,1,5,LAN
20220701,0,Fri,TEX,AL,75,NYN,NL,77,3,4,NYN
20220701,0,Fri,SLN,NL,79,PHI,NL,78,3,5,PHI
20220701,0,Fri,MIL,NL,79,PIT,NL,77,19,2,MIL
20220701,0,Fri,CHA,AL,75,SFN,NL,75,1,0,CHA
20220701,0,Fri,MIA,NL,75,WAS,NL,79,6,3,MIA
20220701,0,Fri,KCA,AL,75,DET,AL,75,3,1,KCA
20220701,0,Fri,ANA,AL,79,HOU,AL,76,1,8,HOU
20220701,0,Fri,BAL,AL,78,MIN,AL,80,2,3,MIN
20220701,0,Fri,OAK,AL,79,SEA,AL,79,3,1,OAK
20220701,0,Fri,TBA,AL,76,TOR,AL,77,2,9,TOR
20220702,0,Sat,BOS,AL,78,CHN,NL,78,1,3,CHN
20220702,0,Sat,ATL,NL,79,CIN,NL,77,4,1,ATL
20220702,0,Sat,ARI,NL,78,COL,NL,78,7,11,COL
20220702,0,Sat,SDN,NL,80,LAN,NL,77,2,7,LAN
20220702,0,Sat,TEX,AL,76,NYN,NL,78,7,3,TEX
20220702,0,Sat,SLN,NL,80,PHI,NL,79,7,6,SLN
20220702,0,Sat,MIL,NL,80,PIT,NL,78,4,7,PIT
20220702,0,Sat,CHA,AL,76,SFN,NL,76,5,3,CHA
20220702,0,Sat,MIA,NL,76,WAS,NL,80,5,3,MIA
20220702,1,Sat,NYA,AL,78,CLE,AL,74,13,4,NYA
20220702,2,Sat,NYA,AL,79,CLE,AL,75,6,1,NYA
20220702,0,Sat,KCA,AL,76,DET,AL,76,3,4,DET
