date,opponent_team,opponent_league,team,league,team_game_no,opponent_score,team_score,win_loss,is_home
20220407,SDN,NL,ARI,NL,1,2,4,1,1
20220407,CIN,NL,ATL,NL,1,6,3,0,1
20220407,MIL,NL,CHN,NL,1,4,5,1,1
20220407,PIT,NL,SLN,NL,1,0,9,1,1
20220407,NYN,NL,WAS,NL,1,5,1,0,1
20220407,HOU,AL,ANA,AL,1,3,1,0,1
20220407,CLE,AL,KCA,AL,1,1,3,1,1
20220408,SDN,NL,ARI,NL,2,3,0,0,1
20220408,CIN,NL,ATL,NL,2,6,7,1,1
20220408,LAN,NL,COL,NL,1,5,3,0,1
20220408,OAK,AL,PHI,NL,1,5,9,1,1
20220408,MIA,NL,SFN,NL,1,5,6,1,1
20220408,NYN,NL,WAS,NL,2,7,3,0,1
20220408,HOU,AL,ANA,AL,2,13,6,0,1
20220408,CHA,AL,DET,AL,1,4,5,1,1
20220408,SEA,AL,MIN,AL,1,2,1,0,1
20220408,BOS,AL,NYA,AL,1,5,6,1,1
20220408,BAL,AL,TBA,AL,1,1,2,1,1
20220408,TEX,AL,TOR,AL,1,8,10,1,1
20220409,SDN,NL,ARI,NL,3,5,2,0,1
20220409,CIN,NL,ATL,NL,3,1,2,1,1
20220409,MIL,NL,CHN,NL,2,0,9,1,1
20220409,LAN,NL,COL,NL,2,2,3,1,1
20220409,OAK,AL,PHI,NL,2,2,4,1,1
20220409,MIA,NL,SFN,NL,2,2,1,0,1
20220409,PIT,NL,SLN,NL,2,2,6,1,1
20220409,NYN,NL,WAS,NL,3,5,0,0,1
20220409,HOU,AL,ANA,AL,3,0,2,1,1
20220409,CHA,AL,DET,AL,2,5,2,0,1
20220409,CLE,AL,KCA,AL,2,0,1,1,1
20220409,SEA,AL,MIN,AL,2,4,3,0,1
20220409,BOS,AL,NYA,AL,2,2,4,1,1
20220409,BAL,AL,TBA,AL,2,3,5,1,1
20220409,TEX,AL,TOR,AL,2,3,4,1,1
20220410,SDN,NL,ARI,NL,4,10,5,0,1
20220410,CIN,NL,ATL,NL,4,6,3,0,1
20220410,MIL,NL,CHN,NL,3,5,4,0,1
20220410,LAN,NL,COL,NL,3,4,9,1,1
20220410,OAK,AL,PHI,NL,3,4,1,0,1
20220410,MIA,NL,SFN,NL,3,2,3,1,1
20220410,PIT,NL,SLN,NL,3,9,4,0,1
20220410,NYN,NL,WAS,NL,4,2,4,1,1
20220410,HOU,AL,ANA,AL,4,4,1,0,1
20220410,CHA,AL,DET,AL,3,10,1,0,1
20220410,CLE,AL,KCA,AL,3,17,3,0,1
20220410,SEA,AL,MIN,AL,3,4,10,1,1
20220410,BOS,AL,NYA,AL,3,4,3,0,1
20220410,BAL,AL,TBA,AL,3,0,8,1,1
20220410,TEX,AL,TOR,AL,3,12,6,0,1
20220411,WAS,NL,ATL,NL,5,11,2,0,1
20220411,NYN,NL,PHI,NL,4,4,5,1,1
20220411,SDN,NL,SFN,NL,4,4,2,0,1
20220411,MIA,NL,ANA,AL,5,2,6,1,1
20220411,MIL,NL,BAL,AL,4,0,2,1,1
20220411,BOS,AL,DET,AL,4,1,3,1,1
20220411,CLE,AL,KCA,AL,4,10,7,0,1
20220411,SEA,AL,MIN,AL,4,0,4,1,1
20220411,TOR,AL,NYA,AL,4,3,0,0,1
20220411,OAK,AL,TBA,AL,4,13,2,0,1
20220411,COL,NL,TEX,AL,4,6,4,0,1
20220412,HOU,AL,ARI,NL,5,2,1,0,1
20220412,WAS,NL,ATL,NL,6,4,16,1,1
20220412,CLE,AL,CIN,NL,5,10,5,0,1
20220412,NYN,NL,PHI,NL,5,2,0,0,1
20220412,CHN,NL,PIT,NL,4,2,1,0,1
20220412,SDN,NL,SFN,NL,5,2,13,1,1
20220412,KCA,AL,SLN,NL,4,5,6,1,1
20220412,MIA,NL,ANA,AL,6,3,4,1,1
20220412,MIL,NL,BAL,AL,5,5,4,0,1
20220412,SEA,AL,CHA,AL,4,2,3,1,1
20220412,BOS,AL,DET,AL,5,5,3,0,1
20220412,LAN,NL,MIN,AL,5,7,2,0,1
20220412,TOR,AL,NYA,AL,5,0,4,1,1
20220412,OAK,AL,TBA,AL,5,8,9,1,1
20220412,COL,NL,TEX,AL,5,4,1,0,1
20220413,HOU,AL,ARI,NL,6,2,3,1,1
20220413,WAS,NL,ATL,NL,7,3,1,0,1
20220413,CLE,AL,CIN,NL,6,7,3,0,1
20220413,NYN,NL,PHI,NL,6,9,6,0,1
20220413,CHN,NL,PIT,NL,5,2,6,1,1
20220413,SDN,NL,SFN,NL,6,1,2,1,1
20220413,MIL,NL,BAL,AL,6,4,2,0,1
20220413,SEA,AL,CHA,AL,5,4,6,1,1
20220413,BOS,AL,DET,AL,6,9,7,0,1
20220413,LAN,NL,MIN,AL,6,7,0,0,1
20220413,TOR,AL,NYA,AL,6,6,4,0,1
20220413,OAK,AL,TBA,AL,6,4,2,0,1
20220414,CHN,NL,COL,NL,6,5,2,0,1
20220414,CIN,NL,LAN,NL,6,3,9,1,1
20220414,PHI,NL,MIA,NL,6,3,4,1,1
20220414,SLN,NL,MIL,NL,7,1,5,1,1
20220414,WAS,NL,PIT,NL,6,4,9,1,1
20220414,ATL,NL,SDN,NL,8,1,12,1,1
20220414,SEA,AL,CHA,AL,6,5,1,0,1
20220414,DET,AL,KCA,AL,6,4,2,0,1
20220414,TOR,AL,NYA,AL,7,0,3,1,1
20220414,OAK,AL,TBA,AL,7,6,3,0,1
20220414,ANA,AL,TEX,AL,6,5,10,1,1
20220415,CHN,NL,COL,NL,7,5,6,1,1
20220415,CIN,NL,LAN,NL,7,1,3,1,1
20220415,PHI,NL,MIA,NL,7,1,7,1,1
20220415,SLN,NL,MIL,NL,8,10,1,0,1
20220415,ARI,NL,NYN,NL,8,3,10,1,1
20220415,WAS,NL,PIT,NL,7,7,2,0,1
20220415,ATL,NL,SDN,NL,9,5,2,0,1
20220415,NYA,AL,BAL,AL,7,1,2,1,1
20220415,MIN,AL,BOS,AL,7,8,4,0,1
20220415,TBA,AL,CHA,AL,7,2,3,1,1
20220415,SFN,NL,CLE,AL,7,4,1,0,1
20220415,DET,AL,KCA,AL,7,2,1,0,1
20220415,HOU,AL,SEA,AL,8,1,11,1,1
20220415,ANA,AL,TEX,AL,7,9,6,0,1
20220415,OAK,AL,TOR,AL,8,1,4,1,1
20220416,CHN,NL,COL,NL,8,6,9,1,1
20220416,CIN,NL,LAN,NL,8,2,5,1,1
20220416,PHI,NL,MIA,NL,8,10,3,0,1
20220416,SLN,NL,MIL,NL,9,2,1,0,1
20220416,ARI,NL,NYN,NL,9,3,2,0,1
20220416,WAS,NL,PIT,NL,8,4,6,1,1
20220416,ATL,NL,SDN,NL,10,5,2,0,1
20220416,NYA,AL,BAL,AL,8,5,2,0,1
20220416,MIN,AL,BOS,AL,8,0,4,1,1
20220416,TBA,AL,CHA,AL,8,2,3,1,1
20220416,SFN,NL,CLE,AL,8,4,2,0,1
20220416,DET,AL,KCA,AL,8,1,3,1,1
20220416,HOU,AL,SEA,AL,9,4,0,0,1
20220416,ANA,AL,TEX,AL,8,7,2,0,1
20220416,OAK,AL,TOR,AL,9,7,5,0,1
20220417,CHN,NL,COL,NL,9,6,4,0,1
20220417,CIN,NL,LAN,NL,9,1,9,1,1
20220417,PHI,NL,MIA,NL,9,3,11,1,1
20220417,SLN,NL,MIL,NL,10,5,6,1,1
20220417,ARI,NL,NYN,NL,10,0,5,1,1
20220417,WAS,NL,PIT,NL,9,3,5,1,1
20220417,ATL,NL,SDN,NL,11,1,2,1,1
20220417,NYA,AL,BAL,AL,9,0,5,1,1
20220417,MIN,AL,BOS,AL,9,1,8,1,1
20220417,TBA,AL,CHA,AL,9,9,3,0,1
20220417,SFN,NL,CLE,AL,9,8,1,0,1
20220417,HOU,AL,SEA,AL,10,2,7,1,1
20220417,ANA,AL,TEX,AL,9,8,3,0,1
20220417,OAK,AL,TOR,AL,10,3,4,1,1
20220418,TBA,AL,CHN,NL,10,2,4,1,1
20220418,PHI,NL,COL,NL,10,1,4,1,1
20220418,ATL,NL,LAN,NL,10,4,7,1,1
20220418,PIT,NL,MIL,NL,11,1,6,1,1
20220418,CIN,NL,SDN,NL,12,1,4,1,1
20220418,MIN,AL,BOS,AL,10,8,3,0,1
20220418,ANA,AL,HOU,AL,10,3,8,1,1
20220418,BAL,AL,OAK,AL,11,1,5,1,1
20220419,TBA,AL,CHN,NL,11,6,5,0,1
20220419,PHI,NL,COL,NL,11,5,6,1,1
20220419,ATL,NL,LAN,NL,11,3,1,0,1
20220419,SLN,NL,MIA,NL,10,5,1,0,1
20220419,PIT,NL,MIL,NL,12,2,5,1,1
20220419,SFN,NL,NYN,NL,11,4,5,1,1
20220419,SFN,NL,NYN,NL,12,1,3,1,1
20220419,CIN,NL,SDN,NL,13,2,6,1,1
20220419,ARI,NL,WAS,NL,12,1,6,1,1
20220419,ARI,NL,WAS,NL,13,0,1,1,1
20220419,TOR,AL,BOS,AL,11,1,2,1,1
20220419,NYA,AL,DET,AL,10,4,2,0,1
20220419,ANA,AL,HOU,AL,11,7,2,0,1
20220419,MIN,AL,KCA,AL,9,3,4,1,1
20220419,BAL,AL,OAK,AL,12,1,2,1,1
20220419,TEX,AL,SEA,AL,11,2,6,1,1
20220420,TBA,AL,CHN,NL,12,8,2,0,1
20220420,PHI,NL,COL,NL,12,9,6,0,1
20220420,ATL,NL,LAN,NL,12,1,5,1,1
20220420,SLN,NL,MIA,NL,11,2,0,0,1
20220420,PIT,NL,MIL,NL,13,2,4,1,1
20220420,SFN,NL,NYN,NL,13,5,2,0,1
20220420,CIN,NL,SDN,NL,14,0,6,1,1
20220420,ARI,NL,WAS,NL,14,11,2,0,1
20220420,TOR,AL,BOS,AL,12,6,1,0,1
20220420,CHA,AL,CLE,AL,10,1,11,1,1
20220420,CHA,AL,CLE,AL,11,1,2,1,1
20220420,NYA,AL,DET,AL,11,5,3,0,1
20220420,ANA,AL,HOU,AL,12,6,0,0,1
20220420,MIN,AL,KCA,AL,10,0,2,1,1
20220420,BAL,AL,OAK,AL,13,1,0,0,1
20220420,TEX,AL,SEA,AL,12,2,4,1,1
20220421,PIT,NL,CHN,NL,13,4,3,0,1
20220421,SLN,NL,MIA,NL,12,0,5,1,1
20220421,SFN,NL,NYN,NL,14,2,6,1,1
20220421,ARI,NL,WAS,NL,15,4,3,0,1
20220421,TOR,AL,BOS,AL,13,3,2,0,1
20220421,CHA,AL,CLE,AL,12,3,6,1,1
20220421,NYA,AL,DET,AL,12,0,3,1,1
20220421,MIN,AL,KCA,AL,11,1,0,0,1
20220421,BAL,AL,OAK,AL,14,4,6,1,1
20220421,TEX,AL,SEA,AL,13,8,6,0,1
20220422,NYN,NL,ARI,NL,14,6,5,0,1
20220422,MIA,NL,ATL,NL,15,0,3,1,1
20220422,PIT,NL,CHN,NL,14,4,2,0,1
20220422,SLN,NL,CIN,NL,14,4,2,0,1
20220422,MIL,NL,PHI,NL,14,2,4,1,1
20220422,LAN,NL,SDN,NL,15,6,1,0,1
20220422,SFN,NL,WAS,NL,16,7,1,0,1
20220422,BAL,AL,ANA,AL,14,5,3,0,1
20220422,TOR,AL,HOU,AL,13,4,3,0,1
20220422,CHA,AL,MIN,AL,14,1,2,1,1
20220422,CLE,AL,NYA,AL,14,1,4,1,1
20220422,TEX,AL,OAK,AL,15,8,1,0,1
20220422,KCA,AL,SEA,AL,14,1,4,1,1
20220422,BOS,AL,TBA,AL,14,4,3,0,1
20220423,NYN,NL,ARI,NL,15,2,5,1,1
20220423,MIA,NL,ATL,NL,16,9,7,0,1
20220423,PIT,NL,CHN,NL,15,0,21,1,1
20220423,SLN,NL,CIN,NL,15,5,0,0,1
20220423,MIL,NL,PHI,NL,15,5,3,0,1
20220423,LAN,NL,SDN,NL,16,2,3,1,1
20220423,SFN,NL,WAS,NL,17,5,2,0,1
20220423,BAL,AL,ANA,AL,15,5,4,0,1
20220423,COL,NL,DET,AL,13,0,13,1,1
20220423,COL,NL,DET,AL,14,3,2,0,1
20220423,TOR,AL,HOU,AL,14,3,2,0,1
20220423,CHA,AL,MIN,AL,15,2,9,1,1
20220423,CLE,AL,NYA,AL,15,4,5,1,1
20220423,TEX,AL,OAK,AL,16,2,0,0,1
20220423,KCA,AL,SEA,AL,15,7,13,1,1
20220423,BOS,AL,TBA,AL,15,2,3,1,1
20220424,NYN,NL,ARI,NL,16,6,2,0,1
20220424,MIA,NL,ATL,NL,17,5,4,0,1
20220424,PIT,NL,CHN,NL,16,4,3,0,1
20220424,SLN,NL,CIN,NL,16,1,4,1,1
20220424,MIL,NL,PHI,NL,16,1,0,0,1
20220424,LAN,NL,SDN,NL,17,10,2,0,1
20220424,SFN,NL,WAS,NL,18,12,3,0,1
20220424,BAL,AL,ANA,AL,16,6,7,1,1
20220424,COL,NL,DET,AL,15,6,2,0,1
20220424,TOR,AL,HOU,AL,15,7,8,1,1
20220424,CHA,AL,MIN,AL,16,4,6,1,1
20220424,CLE,AL,NYA,AL,16,2,10,1,1
20220424,TEX,AL,OAK,AL,17,0,2,1,1
20220424,KCA,AL,SEA,AL,16,4,5,1,1
20220424,BOS,AL,TBA,AL,16,2,5,1,1
20220425,LAN,NL,ARI,NL,17,4,0,0,1
20220425,SFN,NL,MIL,NL,17,4,2,0,1
20220425,COL,NL,PHI,NL,17,2,8,1,1
20220425,NYN,NL,SLN,NL,15,5,2,0,1
20220425,CLE,AL,ANA,AL,17,0,3,1,1
20220425,HOU,AL,TEX,AL,16,2,6,1,1
20220425,BOS,AL,TOR,AL,17,2,6,1,1
20220426,LAN,NL,ARI,NL,18,3,5,1,1
20220426,CHN,NL,ATL,NL,18,1,3,1,1
20220426,SDN,NL,CIN,NL,17,9,6,0,1
20220426,COL,NL,PHI,NL,18,3,10,1,1
20220426,MIL,NL,PIT,NL,17,12,8,0,1
20220426,OAK,AL,SFN,NL,18,2,8,1,1
20220426,NYN,NL,SLN,NL,16,3,0,0,1
20220426,MIA,NL,WAS,NL,19,5,2,0,1
20220426,CLE,AL,ANA,AL,18,1,4,1,1
20220426,KCA,AL,CHA,AL,16,6,0,0,1
20220426,DET,AL,MIN,AL,17,4,5,1,1
20220426,BAL,AL,NYA,AL,17,8,12,1,1
20220426,SEA,AL,TBA,AL,17,8,4,0,1
20220426,HOU,AL,TEX,AL,17,5,1,0,1
20220426,BOS,AL,TOR,AL,18,5,6,1,1
20220427,LAN,NL,ARI,NL,19,1,3,1,1
20220427,CHN,NL,ATL,NL,19,6,3,0,1
20220427,SDN,NL,CIN,NL,18,8,5,0,1
20220427,COL,NL,PHI,NL,19,3,7,1,1
20220427,MIL,NL,PIT,NL,18,3,1,0,1
20220427,OAK,AL,SFN,NL,19,1,0,0,1
20220427,NYN,NL,SLN,NL,17,5,10,1,1
20220427,MIA,NL,WAS,NL,20,2,1,0,1
20220427,CLE,AL,ANA,AL,19,5,9,1,1
20220427,KCA,AL,CHA,AL,17,3,7,1,1
20220427,DET,AL,MIN,AL,18,0,5,1,1
20220427,BAL,AL,NYA,AL,18,2,5,1,1
20220427,SEA,AL,TBA,AL,18,2,3,1,1
20220427,HOU,AL,TEX,AL,18,4,3,0,1
20220427,BOS,AL,TOR,AL,19,7,1,0,1
20220428,CHN,NL,ATL,NL,20,1,5,1,1
20220428,SDN,NL,CIN,NL,19,7,5,0,1
20220428,COL,NL,PHI,NL,20,1,7,1,1
20220428,MIL,NL,PIT,NL,19,3,2,0,1
20220428,ARI,NL,SLN,NL,18,3,8,1,1
20220428,MIA,NL,WAS,NL,21,3,2,0,1
20220428,CLE,AL,ANA,AL,20,1,4,1,1
20220428,KCA,AL,CHA,AL,18,5,2,0,1
20220428,DET,AL,MIN,AL,19,1,7,1,1
20220428,BAL,AL,NYA,AL,19,5,10,1,1
20220428,SEA,AL,TBA,AL,19,1,2,1,1
20220428,HOU,AL,TEX,AL,19,3,2,0,1
20220428,BOS,AL,TOR,AL,20,0,1,1,1
20220429,CIN,NL,COL,NL,20,4,10,1,1
20220429,DET,AL,LAN,NL,19,1,5,1,1
20220429,SEA,AL,MIA,NL,19,6,8,1,1
20220429,CHN,NL,MIL,NL,21,1,11,1,1
20220429,PHI,NL,NYN,NL,21,0,3,1,1
20220429,SDN,NL,PIT,NL,20,7,3,0,1
20220429,WAS,NL,SFN,NL,20,14,4,0,1
20220429,ARI,NL,SLN,NL,19,6,2,0,1
20220429,BOS,AL,BAL,AL,20,3,1,0,1
20220429,ANA,AL,CHA,AL,19,5,1,0,1
20220429,NYA,AL,KCA,AL,18,12,2,0,1
20220429,CLE,AL,OAK,AL,20,9,8,0,1
20220429,MIN,AL,TBA,AL,20,1,6,1,1
20220429,ATL,NL,TEX,AL,20,6,3,0,1
20220429,HOU,AL,TOR,AL,21,11,7,0,1
20220430,CIN,NL,COL,NL,21,3,4,1,1
20220430,DET,AL,LAN,NL,20,5,1,0,1
20220430,SEA,AL,MIA,NL,20,1,3,1,1
20220430,CHN,NL,MIL,NL,22,1,9,1,1
20220430,PHI,NL,NYN,NL,22,4,1,0,1
20220430,SDN,NL,PIT,NL,21,6,7,1,1
20220430,WAS,NL,SFN,NL,21,3,9,1,1
20220430,ARI,NL,SLN,NL,20,2,0,0,1
20220430,BOS,AL,BAL,AL,21,1,2,1,1
20220430,ANA,AL,CHA,AL,20,0,4,1,1
20220430,NYA,AL,KCA,AL,19,3,0,0,1
20220430,CLE,AL,OAK,AL,21,3,1,0,1
20220430,MIN,AL,TBA,AL,21,9,1,0,1
20220430,ATL,NL,TEX,AL,21,1,3,1,1
20220430,HOU,AL,TOR,AL,22,1,2,1,1
20220501,CIN,NL,COL,NL,22,1,10,1,1
20220501,DET,AL,LAN,NL,21,3,6,1,1
20220501,SEA,AL,MIA,NL,21,7,3,0,1
20220501,CHN,NL,MIL,NL,23,2,0,0,1
20220501,PHI,NL,NYN,NL,23,6,10,1,1
20220501,SDN,NL,PIT,NL,22,5,2,0,1
20220501,WAS,NL,SFN,NL,22,11,5,0,1
20220501,ARI,NL,SLN,NL,21,5,7,1,1
20220501,BOS,AL,BAL,AL,22,5,9,1,1
20220501,ANA,AL,CHA,AL,21,6,5,0,1
20220501,NYA,AL,KCA,AL,20,6,4,0,1
20220501,CLE,AL,OAK,AL,22,7,3,0,1
20220501,MIN,AL,TBA,AL,22,9,3,0,1
20220501,ATL,NL,TEX,AL,22,3,7,1,1
20220501,HOU,AL,TOR,AL,23,2,3,1,1
20220502,ARI,NL,MIA,NL,22,5,4,0,1
20220502,ATL,NL,NYN,NL,24,5,2,0,1
20220502,KCA,AL,SLN,NL,22,0,1,1,1
20220502,MIN,AL,BAL,AL,23,2,1,0,1
20220502,ANA,AL,CHA,AL,22,0,3,1,1
20220502,SEA,AL,HOU,AL,23,0,3,1,1
20220502,TBA,AL,OAK,AL,23,6,1,0,1
20220502,NYA,AL,TOR,AL,24,3,2,0,1
20220503,CHA,AL,CHN,NL,23,3,1,0,1
20220503,WAS,NL,COL,NL,23,10,2,0,1
20220503,SFN,NL,LAN,NL,22,1,3,1,1
20220503,ARI,NL,MIA,NL,23,5,4,0,1
20220503,CIN,NL,MIL,NL,24,3,6,1,1
20220503,ATL,NL,NYN,NL,25,4,5,1,1
20220503,ATL,NL,NYN,NL,26,0,3,1,1
20220503,TEX,AL,PHI,NL,24,6,4,0,1
20220503,MIN,AL,BAL,AL,24,7,2,0,1
20220503,ANA,AL,BOS,AL,24,0,4,1,1
20220503,SEA,AL,HOU,AL,24,0,4,1,1
20220503,SLN,NL,KCA,AL,22,1,7,1,1
20220503,TBA,AL,OAK,AL,24,10,7,0,1
20220503,NYA,AL,TOR,AL,25,9,1,0,1
20220504,CHA,AL,CHN,NL,24,4,3,0,1
20220504,WAS,NL,COL,NL,24,2,5,1,1
20220504,SFN,NL,LAN,NL,23,1,9,1,1
20220504,ARI,NL,MIA,NL,24,8,7,0,1
20220504,CIN,NL,MIL,NL,25,4,18,1,1
20220504,ATL,NL,NYN,NL,27,9,2,0,1
20220504,TEX,AL,PHI,NL,25,2,1,0,1
20220504,MIN,AL,BAL,AL,25,4,9,1,1
20220504,ANA,AL,BOS,AL,25,10,5,0,1
20220504,SDN,NL,CLE,AL,23,5,4,0,1
20220504,SDN,NL,CLE,AL,24,5,6,1,1
20220504,PIT,NL,DET,AL,22,2,3,1,1
20220504,PIT,NL,DET,AL,23,7,2,0,1
20220504,SEA,AL,HOU,AL,25,2,7,1,1
20220504,SLN,NL,KCA,AL,23,10,0,0,1
20220504,TBA,AL,OAK,AL,25,3,0,0,1
20220504,NYA,AL,TOR,AL,26,1,2,1,1
20220505,WAS,NL,COL,NL,25,7,9,1,1
20220505,CIN,NL,MIL,NL,26,5,10,1,1
20220505,NYN,NL,PHI,NL,26,8,7,0,1
20220505,MIA,NL,SDN,NL,26,1,2,1,1
20220505,SLN,NL,SFN,NL,25,7,1,0,1
20220505,MIN,AL,BAL,AL,26,3,5,1,1
20220505,ANA,AL,BOS,AL,26,8,0,0,1
20220505,TOR,AL,CLE,AL,25,5,6,1,1
20220505,DET,AL,HOU,AL,26,2,3,1,1
20220505,TBA,AL,SEA,AL,26,4,3,0,1
20220506,COL,NL,ARI,NL,27,1,4,1,1
20220506,MIL,NL,ATL,NL,28,6,3,0,1
20220506,MIA,NL,SDN,NL,27,2,3,1,1
20220506,SLN,NL,SFN,NL,26,3,2,0,1
20220506,WAS,NL,ANA,AL,28,0,3,1,1
20220506,CHA,AL,BOS,AL,27,4,2,0,1
20220506,DET,AL,HOU,AL,27,2,3,1,1
20220506,OAK,AL,MIN,AL,27,1,2,1,1
20220506,TBA,AL,SEA,AL,27,8,7,0,1
20220507,COL,NL,ARI,NL,28,4,1,0,1
20220507,MIL,NL,ATL,NL,29,2,3,1,1
20220507,LAN,NL,CHN,NL,25,7,0,0,1
20220507,LAN,NL,CHN,NL,26,6,2,0,1
20220507,PIT,NL,CIN,NL,26,2,9,1,1
20220507,PIT,NL,CIN,NL,27,8,5,0,1
20220507,MIA,NL,SDN,NL,28,8,0,0,1
20220507,SLN,NL,SFN,NL,27,7,13,1,1
20220507,WAS,NL,ANA,AL,29,7,3,0,1
20220507,CHA,AL,BOS,AL,28,3,1,0,1
20220507,TOR,AL,CLE,AL,26,8,3,0,1
20220507,TOR,AL,CLE,AL,27,2,8,1,1
20220507,DET,AL,HOU,AL,28,2,3,1,1
20220507,OAK,AL,MIN,AL,28,0,1,1,1
20220507,TBA,AL,SEA,AL,28,8,2,0,1
20220508,COL,NL,ARI,NL,29,0,4,1,1
20220508,MIL,NL,ATL,NL,30,2,9,1,1
20220508,LAN,NL,CHN,NL,27,7,1,0,1
20220508,PIT,NL,CIN,NL,28,3,7,1,1
20220508,NYN,NL,PHI,NL,27,2,3,1,1
20220508,NYN,NL,PHI,NL,28,6,1,0,1
20220508,MIA,NL,SDN,NL,29,2,3,1,1
20220508,SLN,NL,SFN,NL,28,3,4,1,1
20220508,WAS,NL,ANA,AL,30,4,5,1,1
20220508,KCA,AL,BAL,AL,27,6,4,0,1
20220508,KCA,AL,BAL,AL,28,2,4,1,1
20220508,CHA,AL,BOS,AL,29,3,2,0,1
20220508,TOR,AL,CLE,AL,28,3,4,1,1
20220508,DET,AL,HOU,AL,29,0,5,1,1
20220508,OAK,AL,MIN,AL,29,3,4,1,1
20220508,TEX,AL,NYA,AL,26,1,2,1,1
20220508,TEX,AL,NYA,AL,27,4,2,0,1
20220508,TBA,AL,SEA,AL,29,1,2,1,1
20220509,MIA,NL,ARI,NL,30,3,4,1,1
20220509,MIL,NL,CIN,NL,29,5,10,1,1
20220509,LAN,NL,PIT,NL,28,1,5,1,1
20220509,CHN,NL,SDN,NL,30,6,0,0,1
20220509,COL,NL,SFN,NL,29,5,8,1,1
20220509,TBA,AL,ANA,AL,31,3,11,1,1
20220509,KCA,AL,BAL,AL,29,1,6,1,1
20220509,CLE,AL,CHA,AL,28,12,9,0,1
20220509,OAK,AL,DET,AL,28,2,0,0,1
20220509,TEX,AL,NYA,AL,28,0,1,1,1
20220509,PHI,NL,SEA,AL,30,9,0,0,1
20220510,MIA,NL,ARI,NL,31,3,9,1,1
20220510,BOS,AL,ATL,NL,31,9,4,0,1
20220510,MIL,NL,CIN,NL,30,5,4,0,1
20220510,LAN,NL,PIT,NL,29,11,1,0,1
20220510,CHN,NL,SDN,NL,31,4,5,1,1
20220510,COL,NL,SFN,NL,30,2,9,1,1
20220510,BAL,AL,SLN,NL,29,5,3,0,1
20220510,NYN,NL,WAS,NL,31,4,2,0,1
20220510,TBA,AL,ANA,AL,32,0,12,1,1
20220510,CLE,AL,CHA,AL,29,1,4,1,1
20220510,OAK,AL,DET,AL,29,0,6,1,1
20220510,OAK,AL,DET,AL,30,4,1,0,1
20220510,HOU,AL,MIN,AL,30,5,0,0,1
20220510,TOR,AL,NYA,AL,29,5,6,1,1
20220510,PHI,NL,SEA,AL,31,4,5,1,1
20220510,KCA,AL,TEX,AL,28,4,6,1,1
20220511,MIA,NL,ARI,NL,32,11,3,0,1
20220511,BOS,AL,ATL,NL,32,3,5,1,1
20220511,MIL,NL,CIN,NL,31,11,14,1,1
20220511,LAN,NL,PIT,NL,30,3,5,1,1
20220511,CHN,NL,SDN,NL,32,7,5,0,1
20220511,COL,NL,SFN,NL,31,1,7,1,1
20220511,BAL,AL,SLN,NL,30,1,10,1,1
20220511,NYN,NL,WAS,NL,32,3,8,1,1
20220511,TBA,AL,ANA,AL,33,4,2,0,1
20220511,OAK,AL,DET,AL,31,9,0,0,1
20220511,HOU,AL,MIN,AL,31,11,3,0,1
20220511,TOR,AL,NYA,AL,30,3,5,1,1
20220511,PHI,NL,SEA,AL,32,4,2,0,1
20220511,KCA,AL,TEX,AL,29,8,2,0,1
20220512,PHI,NL,LAN,NL,30,9,7,0,1
20220512,CIN,NL,PIT,NL,31,4,0,0,1
20220512,BAL,AL,SLN,NL,31,3,2,0,1
20220512,NYN,NL,WAS,NL,33,4,1,0,1
20220512,NYA,AL,CHA,AL,30,15,7,0,1
20220512,OAK,AL,DET,AL,32,5,3,0,1
20220512,HOU,AL,MIN,AL,32,5,0,0,1
20220512,KCA,AL,TEX,AL,30,1,3,1,1
20220513,CHN,NL,ARI,NL,33,3,4,1,1
20220513,SDN,NL,ATL,NL,33,11,6,0,1
20220513,KCA,AL,COL,NL,32,14,10,0,1
20220513,PHI,NL,LAN,NL,31,12,10,0,1
20220513,MIL,NL,MIA,NL,32,2,1,0,1
20220513,SEA,AL,NYN,NL,34,2,1,0,1
20220513,CIN,NL,PIT,NL,32,8,2,0,1
20220513,SFN,NL,SLN,NL,32,8,2,0,1
20220513,HOU,AL,WAS,NL,34,6,1,0,1
20220513,NYA,AL,CHA,AL,31,10,4,0,1
20220513,BAL,AL,DET,AL,33,2,4,1,1
20220513,CLE,AL,MIN,AL,33,8,12,1,1
20220513,ANA,AL,OAK,AL,34,2,0,0,1
20220513,TOR,AL,TBA,AL,33,2,5,1,1
20220513,BOS,AL,TEX,AL,31,7,1,0,1
20220514,CHN,NL,ARI,NL,34,4,2,0,1
20220514,SDN,NL,ATL,NL,34,5,6,1,1
20220514,KCA,AL,COL,NL,33,4,10,1,1
20220514,PHI,NL,LAN,NL,32,8,3,0,1
20220514,MIL,NL,MIA,NL,33,3,9,1,1
20220514,SEA,AL,NYN,NL,35,4,5,1,1
20220514,CIN,NL,PIT,NL,33,1,3,1,1
20220514,SFN,NL,SLN,NL,33,0,4,1,1
20220514,HOU,AL,WAS,NL,35,6,13,1,1
20220514,NYA,AL,CHA,AL,32,2,3,1,1
20220514,BAL,AL,DET,AL,34,0,3,1,1
20220514,CLE,AL,MIN,AL,34,3,2,0,1
20220514,ANA,AL,OAK,AL,35,3,4,1,1
